tBodyGyroJerk-iqr()-X,tBodyGyro-iqr()-X,tBodyAccJerk-max()-X,tBodyGyro-min()-X,"fBodyGyro-bandsEnergy()-9,16",tBodyGyro-max()-X,fBodyGyro-maxInds-Z,tBodyAcc-entropy()-X,tBodyAcc-max()-X,subject,"tBodyGyro-correlation()-Y,Z",tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-max()-Y,tGravityAcc-min()-X,"fBodyAcc-bandsEnergy()-1,8","tBodyAcc-correlation()-X,Y",tGravityAcc-energy()-Y,tGravityAcc-min()-Y
-0.99248969,-0.99570541,-0.94666252,0.793061,-0.9992251,-0.86856768,-0.93103448,-0.627459,-0.90397183,25,-0.24283812,0.97228147,0.055622622000000004,0.028142321,0.99103167,-0.99997305,-0.29017381,-0.9895193000000001,0.079092471
-0.98433087,-0.9378726999999999,-0.96345039,0.74927804,-0.99934242,-0.91566297,-1.0,-0.28163825,-0.90564267,25,-0.36930335,0.97016568,0.040072397,0.11058975,0.97255822,-0.99980551,-0.69292659,-0.99042824,0.028490847000000003
-0.99449357,-0.95770329,-0.99484419,0.7960036,-0.99984644,-0.89536798,-1.0,-0.77942315,-0.94107681,25,-0.46124454,0.97259402,0.038599445,0.041692626,0.98973072,-0.99997995,-0.29998746,-0.99248757,0.028490847000000003
-0.99683704,-0.97344728,-0.99350335,0.82830143,-0.99995241,-0.88528074,-1.0,-0.61802234,-0.93725628,25,-0.28616412,0.9705244000000001,0.06467219,0.041692626,0.98958106,-0.99998691,-0.41938435,-0.98670102,0.068809023
-0.99486479,-0.99308504,-0.99350335,0.84142208,-0.99996535,-0.8824535,-1.0,-0.63323942,-0.93725628,25,-0.87301406,0.97067392,0.06557975099999999,0.041676792000000004,0.98958106,-0.99998123,-0.60144469,-0.98648225,0.08752906
-0.9944933000000001,-0.9978811,-0.99489233,0.84604834,-0.99998342,-0.8804709999999999,-1.0,-0.74394659,-0.94361304,25,-0.8338121999999999,0.97055932,0.06730375400000001,0.041552898,0.98979505,-0.99998823,-0.44231907,-0.98591325,0.08752906
-0.99543763,-0.99587397,-0.99599731,0.84772712,-0.99998907,-0.8804709999999999,-1.0,-0.71489166,-0.94382579,25,-0.49280339,0.96946202,0.071064871,0.044403647000000004,0.98852386,-0.99998746,-0.07188845099999999,-0.98466929,0.094597913
-0.99664395,-0.99728382,-0.99608515,0.84435241,-0.99998591,-0.8837370000000001,-1.0,-0.69797779,-0.9392334000000001,25,-0.87953519,0.96889321,0.073152854,0.045403434000000006,0.98852386,-0.99998829,-0.17595598,-0.98393955,0.096246156
-0.99591794,-0.99566981,-0.99452233,0.84435241,-0.99997476,-0.88515347,-0.93103448,-0.65029746,-0.93732825,25,-0.84329087,0.96852746,0.07621522,0.051509665999999996,0.98812638,-0.9999912000000001,-0.38367392,-0.98284026,0.09964411699999999
-0.99598751,-0.99718908,-0.99452233,0.8450296999999999,-0.9999848,-0.88561351,-1.0,-0.71393721,-0.93732825,25,-0.80438809,0.96819342,0.079896206,0.052692514,0.98802112,-0.9999937,-0.32320802,-0.98147142,0.10060977
-0.99716472,-0.99790742,-0.99754116,0.84484511,-0.99998969,-0.88665217,-0.93103448,-0.83802192,-0.94550758,25,-0.73464872,0.9679171999999998,0.082796964,0.056609152,0.9871271,-0.99998876,-0.14975371,-0.98036718,0.10685224
-0.99444843,-0.99809669,-0.99510694,0.84484511,-0.99998999,-0.88511182,-0.93103448,-0.73629771,-0.94277321,25,-0.79881443,0.96699051,0.085471579,0.058022283,0.98596848,-0.99998817,-0.09165359699999999,-0.97930694,0.10729457
-0.99505839,-0.99761419,-0.99510694,0.84546855,-0.99999043,-0.88511182,-1.0,-0.72891185,-0.94277321,25,-0.72963199,0.96630225,0.08720216900000001,0.058464848,0.98596848,-0.99999763,-0.013826504,-0.97861831,0.11201462
-0.99586681,-0.99755488,-0.99540996,0.84502692,-0.99998125,-0.8821701999999999,-1.0,-0.74225103,-0.94180761,25,-0.58049919,0.96614343,0.08843023900000001,0.060650879000000005,0.98568228,-0.99999753,-0.11665605,-0.97811274,0.11205165
-0.99562445,-0.9974974,-0.99540996,0.84502692,-0.99997892,-0.8821701999999999,-0.93103448,-0.66927459,-0.94158502,25,-0.72824514,0.96579499,0.09055906,0.061933573,0.98568143,-0.9999928,-0.090940411,-0.97723168,0.11386353
-0.99588296,-0.99697498,-0.99509822,0.84401151,-0.99998573,-0.88437358,-0.79310345,-0.69570475,-0.94158502,25,-0.68696655,0.96561362,0.092020403,0.063996359,0.98500011,-0.99998782,-0.20240223,-0.97661528,0.11602893
-0.96931826,-0.97588606,-0.92627025,0.89276523,-0.99793138,-0.6525542,-1.0,0.30914057,-0.85296266,25,-0.29841293,-0.23248962,0.80742364,0.79070452,-0.2729975,-0.95770514,0.58733702,0.31502040000000003,0.80918811
-0.98526494,-0.95206775,-0.98484418,0.86289065,-0.99979831,-0.81350832,-1.0,0.33172305,-0.85296266,25,-0.57473296,-0.26323369,0.80395441,0.76127408,-0.2729975,-0.99580232,0.69853108,0.30365295,0.80918811
-0.97838542,-0.96383079,-0.98316104,0.79747354,-0.99851287,-0.82684873,-1.0,-0.63641845,-0.92997993,25,-0.42562674,-0.23012048,0.8089396,0.76127408,-0.2059744,-0.99952102,0.19594620000000001,0.31944386,0.8211545
-0.95869411,-0.94734157,-0.98316104,0.78708535,-0.99916298,-0.82478694,-1.0,-0.31493197,-0.91814573,25,0.01717531,-0.24425965,0.80526587,0.76114676,-0.22245115,-0.99786763,0.43512915,0.30778441,0.81013389
-0.98354235,-0.98454658,-0.98436056,0.78708535,-0.99944571,-0.82478694,-0.79310345,0.041192515,-0.91814573,25,-0.54765278,-0.25890876,0.79768307,0.75800939,-0.22245115,-0.99764209,0.68292587,0.28381880000000004,0.80805545
-0.98911991,-0.99249298,-0.98849238,0.82977806,-0.99989462,-0.87019784,-0.86206897,-0.18185386,-0.91865064,25,-0.13542046,-0.25304952,0.79418371,0.74662537,-0.22241529999999998,-0.99960849,0.4993906,0.27277891,0.80805545
-0.9771749,-0.96076106,-0.9839353999999999,0.73123407,-0.99950837,-0.8586155999999999,-1.0,-0.90254514,-0.94577217,25,-0.76643842,-0.24889587,0.79411887,0.74662537,-0.21569736,-0.9964753000000001,0.68146356,0.27257607,0.8077393
-0.94021056,-0.82114022,-0.9839353999999999,0.62277304,-0.99790101,-0.8586155999999999,-1.0,-1.0,-0.94953259,25,-0.43643009,-0.29133483,0.77977628,0.74603599,-0.39051097,-0.96741453,0.89860469,0.22918124,0.71196791
-0.92858587,-0.88962331,-0.97354491,0.62277304,-0.99655821,-0.87803894,-1.0,-1.0,-1.0,25,-0.62693592,-0.45406683,0.64946663,0.7459364,-0.6238714,-0.9837289,-0.25953731,-0.10393799,0.38087475
-0.93587449,-0.83113312,-0.96182645,0.74078998,-0.99668828,-0.81400796,-1.0,-0.094571239,-0.83852729,25,-0.72860115,-0.64715685,0.35214982,0.64531893,-0.67215142,-0.97560436,0.67583449,-0.65335648,0.040000963
-0.95687119,-0.93274291,-0.96182645,0.81783768,-0.99870678,-0.81400796,-1.0,0.1301211,-0.83852729,25,-0.80900508,-0.70649819,0.033683537,0.31654971,-0.67215142,-0.99200087,0.73267964,-0.9438454,-0.19387046
-0.97008094,-0.76658523,-0.97983513,0.81783768,-0.99839649,-0.73705948,-1.0,-0.4760125,-0.86642774,25,-0.52673958,-0.70599692,-0.23900016,-0.018255966000000002,-0.67349626,-0.99731297,0.4119397,-0.85974568,-0.46820115
-0.98219701,-0.95224018,-0.98776846,0.87512964,-0.99966619,-0.73705948,-0.93103448,-0.79049674,-0.93154094,25,0.47516902,-0.7265732,-0.44960021,-0.24973307,-0.69053019,-0.99946227,-0.32089218,-0.62284334,-0.50274475
-0.97213259,-0.97345472,-0.96335507,0.92006218,-0.9996415000000001,-0.75138262,-1.0,-0.61410893,-0.91690363,25,-0.58273076,-0.74912531,-0.47381595,-0.34974856,-0.70926828,-0.99941199,0.34559574,-0.59172193,-0.50274475
-0.95935739,-0.87930895,-0.96335507,0.83509497,-0.99822377,-0.76179555,-1.0,-0.31294754,-0.88269966,25,-0.38215683,-0.76917345,-0.31253596,-0.094667931,-0.7331073,-0.99794472,-0.35813493,-0.80144189,-0.46528325
-0.96903675,-0.89369445,-0.9686607,0.80726461,-0.99940666,-0.78918003,-1.0,0.18517407,-0.87608195,25,-0.33370924,-0.77990925,-0.07558667200000001,0.11756269999999999,-0.7340817,-0.99619446,-0.63877732,-0.95286679,-0.29608638
-0.97038697,-0.88537017,-0.9686607,0.80726461,-0.9998363000000001,-0.83271403,-1.0,0.61823056,-0.83339215,25,-0.72306381,-0.75708442,0.15675365,0.35629528,-0.7340817,-0.9977408999999999,0.90947463,-0.91093142,-0.037048983
-0.96410616,-0.95186347,-0.98831303,0.80677788,-0.9993322,-0.83271403,-0.79310345,0.35546848,-0.83339215,25,-0.52720988,-0.68540321,0.39578304,0.59951942,-0.70611861,-0.99950754,0.41890777,-0.62494574,0.1763339
-0.95528681,-0.91566515,-0.97428449,0.76989407,-0.99943942,-0.85492959,-1.0,0.65686003,-0.84638126,25,-0.45685298,-0.59854794,0.6310292,0.7529541999999999,-0.62985615,-0.99755594,0.79464616,-0.16038599,0.41986455
-0.95449153,-0.95800163,-0.97428449,0.76989407,-0.99937013,-0.88349226,-1.0,0.64323791,-0.84170019,25,-0.35501276,-0.53598192,0.78952488,0.8287799000000001,-0.538438,-0.99699757,-0.6565481,0.26700838,0.66462027
-0.95738496,-0.96449731,-0.97375023,0.78373134,-0.99972086,-0.87586039,-0.86206897,0.36939824,-0.80905836,25,-0.2599802,-0.46934386,0.87270552,0.86265104,-0.4825643,-0.99923327,-0.54862146,0.53263122,0.81858344
-0.93372838,-0.94459826,-0.91096157,0.88128184,-0.99728317,-0.64262759,-1.0,-0.20387704,-0.87084605,25,-0.030590838,-0.14860537,0.88824309,0.88996952,-0.19366888,-0.943342,0.65081846,0.58727205,0.85817429
-0.93579651,-0.92085556,-0.95424176,0.88128184,-0.99712282,-0.68999716,-0.93103448,0.32165184,-0.87084605,25,0.1454233,-0.22838864,0.8577673000000001,0.83247687,-0.19366888,-0.99808214,-0.082717243,0.48010564,0.85817429
-0.95272495,-0.91932599,-0.97944495,0.85782462,-0.99853573,-0.70395979,-1.0,0.54293213,-0.86221326,25,-0.093385795,-0.21228333,0.88037613,0.87153533,-0.18084992,-0.99836564,0.21248488,0.55819576,0.86035998
-0.95547157,-0.90425398,-0.9794601000000001,0.85782462,-0.99807774,-0.73013867,-0.93103448,0.40881664,-0.86221326,25,-0.19702425,-0.17050368,0.92239572,0.90366947,-0.17390848,-0.9993771,0.32877178,0.70756463,0.89389735
-0.95538523,-0.69530224,-0.99320654,0.74036078,-0.99657041,-0.74203703,-1.0,0.15098942,-0.89111906,25,-0.80868395,-0.12060178,0.93782219,0.90366947,-0.12618252,-0.99796074,0.69742994,0.76333622,0.90456522
-0.97692487,-0.95898168,-0.99562621,0.74036078,-0.99882116,-0.82561693,-1.0,-0.71867981,-0.92735894,25,-0.070466591,-0.10345912,0.89504335,0.90311973,-0.070826387,-0.99971363,0.12433,0.61146474,0.85913068
-0.98930818,-0.94415801,-0.99562621,0.75843179,-0.99960175,-0.92585123,-1.0,-0.68067296,-0.94076546,25,-0.69101905,-0.11144558,0.85364467,0.83823237,-0.07291621400000001,-0.99989703,0.77452304,0.46619694,0.85892125
-0.98570179,-0.93974859,-0.98918399,0.6970826,-0.99908034,-0.91326313,-1.0,-0.46449828,-0.9228503,25,0.051713536,-0.11550367,0.85089642,0.80554883,-0.07291621400000001,-0.99994858,0.14147862,0.45674372,0.85892125
-0.959691,-0.75888746,-0.98915802,0.64423686,-0.99868596,-0.91326313,-1.0,-0.61180446,-0.9228503,25,-0.84773916,-0.11557225,0.86534907,0.86214521,-0.082773341,-0.99557939,-0.56321043,0.50611881,0.86655525
-0.94203782,-0.64011658,-0.96477686,0.64423686,-0.99553643,-0.78264016,-1.0,-0.95244931,-0.94392902,25,-0.90887652,-0.15513497,0.91106739,0.90467646,-0.24500356,-0.98061952,0.75575833,0.66820086,0.87022748
-0.94742596,-0.92642122,-0.96477686,0.69416734,-0.99616745,-0.74053018,-0.93103448,-0.95244931,-0.94532977,25,-0.87768792,-0.28645268,0.92184079,0.90467646,-0.37799806,-0.98219987,-0.39273952,0.7063071,0.8635709999999999
-0.96830312,-0.93454432,-0.98001182,0.87826668,-0.99932024,-0.72426298,-1.0,-0.35889719,-0.92449228,25,-0.17779291,-0.40795281,0.85378562,0.89174443,-0.38840043,-0.99701234,0.73244666,0.47129009,0.80299389
-0.97895408,-0.93620814,-0.9724904000000001,0.87580321,-0.99862126,-0.72426298,-0.86206897,-0.19761073,-0.92449228,25,-0.63267366,-0.4362804,0.80006706,0.79756603,-0.38840043,-0.99968689,0.02604075,0.29178615,0.80230652
-0.96645903,-0.94267846,-0.95672254,0.76136393,-0.99827333,-0.80051401,-1.0,-0.19444758,-0.9173663000000001,25,-0.38917066,-0.43469480000000005,0.79666361,0.75858219,-0.38667125,-0.99923361,0.2948577,0.28065088,0.80230652
-0.95248118,-0.88796399,-0.95672254,0.76136393,-0.99920951,-0.82190677,-1.0,-0.46760208,-0.9173663000000001,25,0.010429393,-0.44022823,0.80203794,0.76034716,-0.41819167,-0.99831012,0.66691144,0.29760134,0.7943061
-0.95480554,-0.9115354999999999,-0.9823076,0.78984778,-0.99793698,-0.81905221,-0.65517241,-0.63447112,-0.92506515,25,0.03329996,-0.46631931,0.77424305,0.76034716,-0.44111409,-0.99855278,0.70287599,0.21277282,0.7437776999999999
-0.96524117,-0.95613999,-0.98277011,0.82627129,-0.99918285,-0.81547837,-0.93103448,-0.37746979999999997,-0.92506515,25,0.51695909,-0.48813976,0.74428654,0.72952692,-0.44111409,-0.99969972,0.22680879999999998,0.12161674,0.74325696
-0.97377125,-0.96341875,-0.9886789,0.82822874,-0.99921342,-0.81547837,-0.86206897,-0.52612663,-0.9342601999999999,25,0.17545025,-0.49174229,0.76793092,0.76380695,-0.44730477,-0.99975503,0.18721386,0.19352260000000002,0.74325696
-0.96124696,-0.92353867,-0.96272097,0.82156535,-0.99848822,-0.75814031,-1.0,-0.011513188999999998,-0.90664536,25,0.39734071,-0.49518816,0.80962506,0.78712118,-0.44858936,-0.99935868,0.15492749,0.32228115,0.78446875
-0.60965936,-0.63341264,-0.74726306,0.70942872,-0.84884933,-0.29417274,-0.93103448,0.19396475,-0.51076712,25,0.22728829,0.96498972,-0.12103917,-0.12478357,0.97694229,-0.93979925,0.030802713,-0.97914393,-0.12114243
-0.42050043,-0.41697006,-0.74320944,0.53488069,-0.60118133,-0.29417274,-0.79310345,0.41394326,-0.51076712,25,0.13592048,0.96275746,-0.13746477,-0.13238955,0.97694229,-0.90720779,0.073952642,-0.97208062,-0.12670202
-0.22613687,-0.14734802,-0.6908665,0.47025587,-0.50965908,-0.30940816,-0.79310345,0.46619097,-0.5475083000000001,25,0.14770114,0.96547038,-0.14202813,-0.15100091,0.97939691,-0.91020302,0.12291533,-0.97020005,-0.12670202
-0.39179133,-0.23844067,-0.6908665,0.47025587,-0.58327027,-0.40426216,-0.79310345,0.37357617,-0.49845097,25,0.18889799,0.96788779,-0.13462816,-0.15100091,0.98296622,-0.91961954,0.1047259,-0.97374864,-0.11661618
-0.51377288,-0.48221213,-0.73988273,0.46154365,-0.7205644,-0.53086375,-0.79310345,0.45894558,-0.49845097,25,0.23165100000000002,0.96716491,-0.13411237,-0.15414433,0.98296622,-0.92256384,0.14341800000000002,-0.97401529,-0.11107502
-0.57757244,-0.49462329,-0.65382591,0.43017666,-0.82292897,-0.29088131,-0.79310345,0.39908812,-0.50618522,25,0.31713249,0.96783998,-0.13898759,-0.15549057,0.98384111,-0.94349886,0.10892448,-0.97173795,-0.11941461
-0.67661605,-0.26106862,-0.65382591,0.28015755,-0.8982921,-0.27815052,-0.86206897,0.24408479,-0.50618522,25,0.099643643,0.96675935,-0.15060337,-0.16446489,0.98037333,-0.96691476,0.17251184,-0.96598816,-0.13754239
-0.65013204,-0.29491587,-0.72637184,0.28015755,-0.82940273,-0.27815052,-0.72413793,0.35426647,-0.61831129,25,0.094057098,0.95839856,-0.15074199,-0.15917924,0.96407277,-0.95812078,0.45629082,-0.96591525,-0.13754239
-0.58770062,-0.36299037,-0.64193856,0.4906335,-0.73980936,-0.50160033,-0.79310345,0.53146934,-0.56156294,25,0.37152378,0.95599547,-0.13713687,-0.14994363,0.96407277,-0.94385788,0.26617804,-0.97253683,-0.11958438
-0.53638854,-0.38817821,-0.64193856,0.43789875,-0.74906756,-0.52488354,-0.65517241,0.39358107,-0.52686153,25,0.29621421,0.9660939000000001,-0.12987627,-0.14788451,0.97481819,-0.93033634,0.1402704,-0.97585868,-0.10838052
-0.49678308,-0.4427085,-0.66474208,0.43789875,-0.71215859,-0.48266434,-0.79310345,0.41953295,-0.52686153,25,0.13341413,0.9706443000000001,-0.13527204,-0.14788451,0.98529901,-0.92382477,0.098673149,-0.97338821,-0.12110029
-0.54725375,-0.38518529,-0.66474208,0.48684564,-0.75941868,-0.48266434,-0.79310345,0.43643411,-0.54708209,25,0.18791225,0.96802627,-0.14622349,-0.15832869,0.98033458,-0.92423427,0.12286237,-0.96821929,-0.12713388
-0.65552336,-0.36263387,-0.69937354,0.51792278,-0.82458004,-0.5492759,-0.65517241,0.38813126,-0.48068167,25,0.29686788,0.96538446,-0.14705253,-0.16068729999999998,0.98033458,-0.9238584000000001,0.11443231,-0.96784694,-0.12713388
-0.64623136,-0.38418231,-0.69937354,0.59941302,-0.85689919,-0.37387054,-0.65517241,0.31616341,-0.48068167,25,0.24590017,0.96414036,-0.14627953,-0.16068729999999998,0.97782422,-0.90500464,0.09482900400000001,-0.96820579,-0.13300013
-0.47276375,-0.37842892,-0.74784959,0.34521656,-0.7752201999999999,-0.37387054,-0.79310345,0.21955935,-0.5613823,25,0.19371771,0.9610704,-0.15774983,-0.16699294,0.97362066,-0.9126546,0.14890458,-0.96220062,-0.14286077
-0.44811023,-0.46518351,-0.69112828,0.34521656,-0.68457988,-0.40717867,-0.79310345,0.36245847,-0.53795259,25,0.28859831,0.95975558,-0.16032258,-0.17266863,0.97362066,-0.9275363000000001,0.11964825,-0.96086846,-0.14286077
-0.46716238,-0.47556691,-0.69112828,0.47104296,-0.79397615,-0.41203176,-0.65517241,0.3908659,-0.53445799,25,0.38912717,0.96215867,-0.15085082,-0.1658974,0.97400199,-0.90796871,0.16658122,-0.96590584,-0.14041839
-0.50335379,-0.31463396,-0.75334982,0.54005247,-0.71517593,-0.34401007,-0.65517241,0.28300393,-0.52968111,25,0.32195026,0.96288802,-0.14722962,-0.1658974,0.97444709,-0.91936696,0.13132617,-0.96780004,-0.12811146
-0.55511519,-0.34983415,-0.66991052,0.54005247,-0.77386665,-0.34401007,-0.65517241,0.31410922,-0.50986946,25,0.28494437,0.96267281,-0.15273716,-0.16731949,0.97444709,-0.92883345,0.0014207639,-0.96496484,-0.13043742
-0.45335236,-0.38261451,-0.66991052,0.48947329,-0.69678822,-0.46912593,-0.86206897,0.38512458,-0.50986946,25,0.29967026,0.96247525,-0.15088301,-0.15619332,0.97599876,-0.93008991,0.067641148,-0.96580549,-0.13043742
-0.56050615,-0.48313277,-0.68623953,0.48947329,-0.79756637,-0.45784085,-0.72413793,0.47071567,-0.59199084,25,0.36002811,0.96481129,-0.14432864,-0.15619332,0.97599876,-0.96042554,0.28373192,-0.96913752,-0.12976269
-0.54365525,-0.3498151,-0.62750969,0.52581023,-0.80850108,-0.28259987,-0.79310345,0.46685897,-0.50229003,25,0.21632435,0.96727269,-0.1420535,-0.10936952,0.97860845,-0.93096147,0.0040908596999999994,-0.96801366,-0.14823767
-0.50288625,-0.37279867,-0.62750969,0.53497044,-0.73637192,-0.4549863,-0.79310345,0.37261568,-0.50229003,25,0.25625678,0.96352417,-0.166437,-0.18068365,0.97979917,-0.91893523,-0.045628035,-0.95746761,-0.14823767
-0.44154072,-0.23097605,-0.6562994000000001,0.38901733,-0.69275428,-0.43651130000000005,-0.79310345,0.2809083,-0.42599316,25,0.24809535,0.96321651,-0.15697466,-0.17115434,0.9776886999999999,-0.89767759,0.049088633,-0.96271581,-0.14124792
-0.41004779,-0.2820689,-0.6562994000000001,0.38901733,-0.67406408,-0.41675557,-0.79310345,0.30734964,-0.37516399,25,0.22065596,0.95977774,-0.15104003,-0.16777943,0.97326696,-0.86085768,0.04033531,-0.9658651,-0.13055968
-0.37287402,-0.30724732,-0.6576269,0.5226309,-0.6916233,-0.41675557,-0.5862069000000001,0.50941312,-0.37516399,25,0.2565853,0.95911632,-0.15522542,-0.16777943,0.97326696,-0.85751884,-0.024325252999999998,-0.96363387,-0.13604258
-0.34016682,-0.26774752,-0.69150309,0.54282447,-0.69799775,-0.41035701,-0.65517241,0.57877105,-0.49952828,25,0.18179564,0.96288399,-0.15792394,-0.17666426,0.97925517,-0.86446226,-0.096174543,-0.96224904,-0.13604258
-0.35234715,-0.27374864,-0.76076122,0.55915244,-0.62077048,-0.41035701,-0.79310345,0.54423864,-0.49532353,25,0.17821161,0.96892579,-0.15656105,-0.17530544,0.98083341,-0.87416149,-0.16150771,-0.96298855,-0.13364702
-0.4083215,-0.27847785,-0.65916179,0.50179312,-0.64621685,-0.47549587,-0.65517241,0.42904796,-0.49532353,25,0.24885909,0.9725159,-0.15028765,-0.15715913,0.98678569,-0.89804985,-0.097755732,-0.96614286,-0.13364702
-0.44315829999999995,-0.37707398,-0.65916179,0.50179312,-0.70947568,-0.39451884,-0.65517241,0.38146056,-0.53940557,25,0.27617653,0.96860363,-0.13899125,-0.1526713,0.98143741,-0.90014303,-0.013038415,-0.97173393,-0.1221521
-0.3648409,-0.32662219,-0.68264193,0.44276563,-0.70601765,-0.39451884,-0.65517241,0.32563497,-0.55131282,25,0.17919667,0.96710602,-0.13227588,-0.15075156,0.98143741,-0.89802249,0.035019359,-0.97481325,-0.11143784
-0.41928609,-0.36573645,-0.67379319,0.44276563,-0.72476117,-0.40034496,-0.65517241,0.31893948,-0.49490426,25,0.19473635,0.96669849,-0.13282531,-0.15065082,0.97992278,-0.89375015,0.18171091,-0.97455444,-0.11175302
-0.35338858,-0.41476802,-0.67379319,0.54644845,-0.73693034,-0.49668343,-0.65517241,0.35364469,-0.46953586,25,0.2891362,0.96480595,-0.13834613,-0.15065082,0.97992278,-0.88112827,0.22762452,-0.97205882,-0.11604253
-0.35367584,-0.37246943,-0.63021697,0.46446957,-0.70045838,-0.26421283,-0.65517241,0.34966117,-0.46953586,25,0.33004924,0.96475529,-0.14008027,-0.15800964,0.9801873,-0.88059628,0.023271587000000003,-0.97126711,-0.11604253
-0.44962879,-0.33138992,-0.63021697,0.41914047,-0.65078477,-0.26421283,-0.65517241,0.39709866,-0.53526607,25,0.33352652,0.96607979,-0.14143496,-0.15800964,0.9801873,-0.89350211,-0.010841107,-0.97061472,-0.11863243
-0.44928896,-0.23677093,-0.80335063,0.27927807,-0.72837729,-0.37278633,-0.79310345,0.32961848,-0.49457853,25,0.072356368,0.96625924,-0.14622944,-0.15822464,0.98214095,-0.92183362,0.25387562,-0.96827963,-0.12436142
-0.42440657,-0.34324864,-0.81324789,0.27927807,-0.63069381,-0.27088386,-0.79310345,0.32256206,-0.49457853,25,0.027505368999999998,0.96353884,-0.14718399,-0.15046954,0.97734855,-0.93671219,0.27729935,-0.96775117,-0.12585634
-0.47330353,-0.51821248,-0.70017355,0.55095158,-0.6410613000000001,-0.27088386,-0.79310345,0.22656682,-0.41484018,25,0.12279416,0.96353363,-0.13781689,-0.14587547,0.97734855,-0.92363476,0.14799693,-0.97212418,-0.12585634
-0.51308055,-0.23311807,-0.44798116,0.40991909,-0.68729125,-0.40201805,-0.79310345,0.4363373,0.0079880259,25,-0.10193699,0.94774155,-0.056816229,-0.06685901,0.9533596999999999,-0.51924208,-0.44211982,-0.99654394,-0.085663848
-0.3838787,-0.22875838,-0.40437518,0.34994502,-0.47042773,-0.40201805,-0.79310345,0.52150919,0.033375694,25,-0.052842741,0.95062382,-0.058869604000000006,-0.06685901,0.96180721,-0.49368228,-0.51014053,-0.9965431,-0.048324795
-0.48099689,-0.15823763,-0.33652351,0.11725223,-0.66113741,-0.42255836,-0.79310345,0.3218249,0.1888636,25,-0.18105565,0.95601493,-0.07514657599999999,-0.083853652,0.96500489,-0.52409013,-0.55060995,-0.99352257,-0.06202474400000001
-0.47409301,-0.16655185,-0.33652351,0.11725223,-0.78250334,-0.39482613,-0.79310345,0.19805789,0.1888636,25,-0.14102423,0.96609119,-0.078199477,-0.095608179,0.96650435,-0.57500039,-0.47286613,-0.99294437,-0.06202474400000001
-0.48136302,-0.17256849,-0.18495143,0.24831788,-0.81732345,-0.29610627,-0.79310345,0.44671947,0.33164613,25,-0.052547070999999994,0.96590697,-0.073443596,-0.08350876,0.97703808,-0.44380119999999995,-0.49871859,-0.99405385,-0.053832175999999995
-0.56702744,-0.12022767,-0.18495143,0.24831788,-0.832191,-0.28632515,-0.79310345,0.35569953,0.33164613,25,0.020379738999999997,0.96864169,-0.06916441,-0.07659938599999999,0.97703808,-0.58019451,-0.46547332,-0.99474692,-0.05845417
-0.5422598000000001,-0.48674559,-0.50504044,0.36004858,-0.47036608,-0.18734174,-0.79310345,0.34936434,-0.061096552,25,-0.020126253,0.97007241,-0.07764057099999999,-0.07659938599999999,0.97682795,-0.60140478,-0.53358314,-0.99267905,-0.065908824
-0.41756593,-0.30591152,-0.39362763,0.41630556,-0.33304908,-0.18734174,-0.79310345,0.5388125,0.22156394,25,-0.14617713,0.96837199,-0.084809155,-0.095914,0.97682795,-0.50910984,-0.511124,-0.99133302,-0.065908824
-0.39475151,-0.059845213,-0.39362763,0.16974979999999998,-0.52092166,-0.24522035,-0.79310345,0.30902761,0.22156394,25,-0.060517647,0.97335828,-0.08415365400000001,-0.095827662,0.98707473,-0.51378625,-0.43933047,-0.99138969,-0.07399046599999999
-0.51822669,-0.30722596,-0.72282339,0.60300167,-0.69094251,-0.14003919,-0.86206897,0.51164951,-0.24254604,25,0.019129784,0.94409108,-0.11378316,-0.11409321,0.94901679,-0.65057613,-0.39354515,-0.98092847,-0.15975573
-0.53921634,-0.41014602,-0.6714479999999999,0.52401697,-0.65216919,-0.22377794,-0.79310345,0.53500771,-0.26928427,25,-0.025276047000000003,0.95829125,-0.092922616,-0.11403828,0.95350923,-0.59949943,-0.43575985,-0.98915472,-0.077783245
-0.49432721,-0.3800772,-0.37540792,0.2094911,-0.71750702,-0.22377794,-0.79310345,0.4958768,0.16443894,25,-0.049252817000000004,0.96562731,-0.087150459,-0.1016891,0.98038779,-0.62510697,-0.47512577,-0.99073051,-0.067233424
-0.38782453,-0.1681891,-0.37540792,0.15555173,-0.77449991,-0.28823505,-0.79310345,0.35093273,0.16443894,25,0.05155677400000001,0.97268473,-0.09174825199999999,-0.1016891,0.98109187,-0.66103307,-0.41890459999999996,-0.98931703,-0.08845240800000001
-0.39458872,-0.35867935,-0.64859442,0.15555173,-0.61849009,-0.21666559,-0.79310345,0.39046820000000004,-0.12809593,25,-0.0086282584,0.96539832,-0.10902821,-0.11710074,0.96712644,-0.62128486,-0.35799295,-0.98383882,-0.09686014
-0.50829898,-0.044040272000000005,-0.21288498,0.10326793,-0.7810332,-0.21666559,-0.79310345,0.25969760000000003,0.24640855,25,0.09604631699999999,0.96102699,-0.10273895,-0.09923702,0.96712644,-0.64422973,-0.43277645,-0.98559169,-0.09686014
-0.5324445,0.18936543,-0.21288498,0.10326793,-0.75397911,-0.09934369,-1.0,0.1707155,0.24640855,25,0.092220632,0.96895178,-0.10086847,-0.09923702,0.9675082,-0.65601209,-0.5563404000000001,-0.98625687,-0.09223368300000001
